stationID;station_name;date;year;month;day;season;pcp;temp;rel_hum;air_pres;glob_rad;wind_spd
3;Kibale;25.08.2019;2019;8;25;strong_dry;12.8;18.2;86.95;85.18;-9999;-9999
3;Kibale;26.08.2019;2019;8;26;strong_dry;8.4;18.19;86.83;85.29;-9999;-9999
3;Kibale;27.08.2019;2019;8;27;strong_dry;4;18.53;85.32;85.28;-9999;-9999
3;Kibale;28.08.2019;2019;8;28;strong_dry;0.2;19.36;82.06;85.21;-9999;-9999
3;Kibale;29.08.2019;2019;8;29;strong_dry;1.6;19.11;86.43;85.16;-9999;-9999
3;Kibale;30.08.2019;2019;8;30;strong_dry;21.8;18.04;87.74;85.07;-9999;-9999
3;Kibale;31.08.2019;2019;8;31;strong_dry;1.8;18.06;88.82;85.05;-9999;-9999
3;Kibale;01.09.2019;2019;9;1;weak_rain;0;18.68;85.82;85.05;-9999;-9999
3;Kibale;02.09.2019;2019;9;2;weak_rain;34.6;18.62;86.59;85.11;-9999;-9999
3;Kibale;03.09.2019;2019;9;3;weak_rain;45;17.12;90.53;85.19;-9999;-9999
3;Kibale;04.09.2019;2019;9;4;weak_rain;10.8;19.64;81.23;85.1;-9999;-9999
3;Kibale;05.09.2019;2019;9;5;weak_rain;4.8;20.63;83.54;85.04;-9999;-9999
3;Kibale;06.09.2019;2019;9;6;weak_rain;9.4;19.43;84.28;85.22;-9999;-9999
3;Kibale;07.09.2019;2019;9;7;weak_rain;7;18.67;85.2;85.18;-9999;-9999
3;Kibale;08.09.2019;2019;9;8;weak_rain;0.2;18.14;86.14;85.19;-9999;-9999
3;Kibale;09.09.2019;2019;9;9;weak_rain;0;20.31;78.88;85.17;-9999;-9999
3;Kibale;10.09.2019;2019;9;10;weak_rain;1;18.8;86.56;85.16;-9999;-9999
3;Kibale;11.09.2019;2019;9;11;weak_rain;44.4;18.24;87.48;85.17;-9999;-9999
3;Kibale;12.09.2019;2019;9;12;weak_rain;0;19.57;83.04;85.21;-9999;-9999
3;Kibale;13.09.2019;2019;9;13;weak_rain;0;20.33;80.84;85.14;-9999;-9999
3;Kibale;14.09.2019;2019;9;14;weak_rain;18;18.1;88.26;85.13;-9999;-9999
3;Kibale;15.09.2019;2019;9;15;weak_rain;12.4;19.43;82.87;85.07;-9999;-9999
3;Kibale;16.09.2019;2019;9;16;weak_rain;11.6;17.8;86.65;84.99;-9999;-9999
3;Kibale;17.09.2019;2019;9;17;weak_rain;0.2;19.41;81.78;84.99;-9999;-9999
3;Kibale;18.09.2019;2019;9;18;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;19.09.2019;2019;9;19;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;20.09.2019;2019;9;20;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;21.09.2019;2019;9;21;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;22.09.2019;2019;9;22;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;23.09.2019;2019;9;23;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;24.09.2019;2019;9;24;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;25.09.2019;2019;9;25;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;26.09.2019;2019;9;26;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;27.09.2019;2019;9;27;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;28.09.2019;2019;9;28;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;29.09.2019;2019;9;29;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;30.09.2019;2019;9;30;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;01.10.2019;2019;10;1;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;02.10.2019;2019;10;2;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;03.10.2019;2019;10;3;weak_rain;7.4;18.83;86.24;84.99;-9999;-9999
3;Kibale;04.10.2019;2019;10;4;weak_rain;5.4;18.47;87.57;84.95;-9999;-9999
3;Kibale;05.10.2019;2019;10;5;weak_rain;1.8;18.54;84.68;85;-9999;-9999
3;Kibale;06.10.2019;2019;10;6;weak_rain;17.6;18.9;84.82;85;-9999;-9999
3;Kibale;07.10.2019;2019;10;7;weak_rain;1;18.15;87.21;84.96;-9999;-9999
3;Kibale;08.10.2019;2019;10;8;weak_rain;0;19.46;80.52;84.89;-9999;-9999
3;Kibale;09.10.2019;2019;10;9;weak_rain;0.8;19.64;81.58;84.94;-9999;-9999
3;Kibale;10.10.2019;2019;10;10;weak_rain;5.4;18.44;86.41;84.93;-9999;-9999
3;Kibale;11.10.2019;2019;10;11;weak_rain;29.6;17.86;89.25;84.92;-9999;-9999
3;Kibale;12.10.2019;2019;10;12;weak_rain;6;17.13;90.03;84.98;-9999;-9999
3;Kibale;13.10.2019;2019;10;13;weak_rain;0;19.27;84.06;84.96;-9999;-9999
3;Kibale;14.10.2019;2019;10;14;weak_rain;2.4;17.82;88.24;85.09;-9999;-9999
3;Kibale;15.10.2019;2019;10;15;weak_rain;0.2;19.71;82.09;84.95;-9999;-9999
3;Kibale;16.10.2019;2019;10;16;weak_rain;14.6;18.16;88.92;84.99;-9999;-9999
3;Kibale;17.10.2019;2019;10;17;weak_rain;0;19.2;86.23;85.07;-9999;-9999
3;Kibale;18.10.2019;2019;10;18;weak_rain;33.2;17.48;89.21;85.04;-9999;-9999
3;Kibale;19.10.2019;2019;10;19;weak_rain;1.4;18.79;86.07;85.01;-9999;-9999
3;Kibale;20.10.2019;2019;10;20;weak_rain;2.4;18.79;87.27;85.03;-9999;-9999
3;Kibale;21.10.2019;2019;10;21;weak_rain;28.2;17.38;91.33;84.99;-9999;-9999
3;Kibale;22.10.2019;2019;10;22;weak_rain;0.2;18.6;87.22;84.92;-9999;-9999
3;Kibale;23.10.2019;2019;10;23;weak_rain;0;20.34;82.45;84.92;-9999;-9999
3;Kibale;24.10.2019;2019;10;24;weak_rain;0;19.75;83.28;85;-9999;-9999
3;Kibale;25.10.2019;2019;10;25;weak_rain;12.8;18.93;85.49;84.99;-9999;-9999
3;Kibale;26.10.2019;2019;10;26;weak_rain;36.4;17.89;89.52;85;-9999;-9999
3;Kibale;27.10.2019;2019;10;27;weak_rain;1.6;18.74;87.57;84.96;-9999;-9999
3;Kibale;28.10.2019;2019;10;28;weak_rain;0.4;19.16;85.68;84.93;-9999;-9999
3;Kibale;29.10.2019;2019;10;29;weak_rain;0.2;18.79;85.74;84.96;-9999;-9999
3;Kibale;30.10.2019;2019;10;30;weak_rain;9.8;18.94;86.52;85;-9999;-9999
3;Kibale;31.10.2019;2019;10;31;weak_rain;27.8;17.72;89.38;85.12;-9999;-9999
3;Kibale;01.11.2019;2019;11;1;weak_rain;7;18.09;87.43;85.03;-9999;-9999
3;Kibale;02.11.2019;2019;11;2;weak_rain;0.4;18.4;84.18;84.98;-9999;-9999
3;Kibale;03.11.2019;2019;11;3;weak_rain;0;19.44;80.3;85.05;-9999;-9999
3;Kibale;04.11.2019;2019;11;4;weak_rain;0;19.49;80.8;85.1;-9999;-9999
3;Kibale;05.11.2019;2019;11;5;weak_rain;0;19.86;79.05;85.02;-9999;-9999
3;Kibale;06.11.2019;2019;11;6;weak_rain;7.8;19.37;83.13;84.96;-9999;-9999
3;Kibale;07.11.2019;2019;11;7;weak_rain;0.4;19.25;85.3;85.02;-9999;-9999
3;Kibale;08.11.2019;2019;11;8;weak_rain;7.2;18.16;86.44;85.06;-9999;-9999
3;Kibale;09.11.2019;2019;11;9;weak_rain;3.6;18.58;84.43;85.05;-9999;-9999
3;Kibale;10.11.2019;2019;11;10;weak_rain;0.8;20.25;80.83;84.87;-9999;-9999
3;Kibale;11.11.2019;2019;11;11;weak_rain;32.2;17.93;90.93;84.77;-9999;-9999
3;Kibale;12.11.2019;2019;11;12;weak_rain;4.6;18.64;88.86;84.83;-9999;-9999
3;Kibale;13.11.2019;2019;11;13;weak_rain;0.2;19.34;85.41;84.9;-9999;-9999
3;Kibale;14.11.2019;2019;11;14;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;15.11.2019;2019;11;15;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;16.11.2019;2019;11;16;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;17.11.2019;2019;11;17;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;18.11.2019;2019;11;18;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;19.11.2019;2019;11;19;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;20.11.2019;2019;11;20;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;21.11.2019;2019;11;21;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;22.11.2019;2019;11;22;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;23.11.2019;2019;11;23;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;24.11.2019;2019;11;24;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;25.11.2019;2019;11;25;weak_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;26.11.2019;2019;11;26;weak_rain;1.8;19.19;86.53;85.01;-9999;-9999
3;Kibale;27.11.2019;2019;11;27;weak_rain;2.6;19.8;82.56;84.98;-9999;-9999
3;Kibale;28.11.2019;2019;11;28;weak_rain;0.2;20.06;82.41;85.04;-9999;-9999
3;Kibale;29.11.2019;2019;11;29;weak_rain;20.8;19.22;87.66;85.1;-9999;-9999
3;Kibale;30.11.2019;2019;11;30;weak_rain;0.8;19.66;85.89;85.02;-9999;-9999
3;Kibale;01.12.2019;2019;12;1;weak_dry;16.6;19.93;85.96;84.99;-9999;-9999
3;Kibale;02.12.2019;2019;12;2;weak_dry;1.2;19.24;87.95;84.95;-9999;-9999
3;Kibale;03.12.2019;2019;12;3;weak_dry;16.8;18.67;90.22;84.98;-9999;-9999
3;Kibale;04.12.2019;2019;12;4;weak_dry;0.2;20.15;82.98;85.01;-9999;-9999
3;Kibale;05.12.2019;2019;12;5;weak_dry;0;19.97;81.05;85;-9999;-9999
3;Kibale;06.12.2019;2019;12;6;weak_dry;0;19.47;82.61;84.97;-9999;-9999
3;Kibale;07.12.2019;2019;12;7;weak_dry;0.2;18.98;84.99;84.96;-9999;-9999
3;Kibale;08.12.2019;2019;12;8;weak_dry;0.2;18.92;81.42;84.95;-9999;-9999
3;Kibale;09.12.2019;2019;12;9;weak_dry;0.2;18.35;88.3;84.98;-9999;-9999
3;Kibale;10.12.2019;2019;12;10;weak_dry;17;17.71;89.73;85;-9999;-9999
3;Kibale;11.12.2019;2019;12;11;weak_dry;14.4;17.55;89.58;85.03;-9999;-9999
3;Kibale;12.12.2019;2019;12;12;weak_dry;17;18.21;87.59;85.01;-9999;-9999
3;Kibale;13.12.2019;2019;12;13;weak_dry;0.2;18.67;87.06;85.07;-9999;-9999
3;Kibale;14.12.2019;2019;12;14;weak_dry;1.6;18.13;86.73;85.13;-9999;-9999
3;Kibale;15.12.2019;2019;12;15;weak_dry;3;18.25;87.88;85.09;-9999;-9999
3;Kibale;16.12.2019;2019;12;16;weak_dry;1.8;17.59;89.1;85.04;-9999;-9999
3;Kibale;17.12.2019;2019;12;17;weak_dry;8.8;18.71;85.35;84.98;-9999;-9999
3;Kibale;18.12.2019;2019;12;18;weak_dry;0.2;19.22;86.06;85;-9999;-9999
3;Kibale;19.12.2019;2019;12;19;weak_dry;0;20.32;76.45;85.05;-9999;-9999
3;Kibale;20.12.2019;2019;12;20;weak_dry;0;19.35;78.69;85.09;-9999;-9999
3;Kibale;21.12.2019;2019;12;21;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;22.12.2019;2019;12;22;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;23.12.2019;2019;12;23;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;24.12.2019;2019;12;24;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;25.12.2019;2019;12;25;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;26.12.2019;2019;12;26;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;27.12.2019;2019;12;27;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;28.12.2019;2019;12;28;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;29.12.2019;2019;12;29;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;30.12.2019;2019;12;30;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;31.12.2019;2019;12;31;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;01.01.2020;2020;1;1;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;02.01.2020;2020;1;2;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;03.01.2020;2020;1;3;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;04.01.2020;2020;1;4;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;05.01.2020;2020;1;5;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;06.01.2020;2020;1;6;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;07.01.2020;2020;1;7;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;08.01.2020;2020;1;8;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;09.01.2020;2020;1;9;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;10.01.2020;2020;1;10;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;11.01.2020;2020;1;11;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;12.01.2020;2020;1;12;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;13.01.2020;2020;1;13;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;14.01.2020;2020;1;14;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;15.01.2020;2020;1;15;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;16.01.2020;2020;1;16;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;17.01.2020;2020;1;17;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;18.01.2020;2020;1;18;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;19.01.2020;2020;1;19;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;20.01.2020;2020;1;20;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;21.01.2020;2020;1;21;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;22.01.2020;2020;1;22;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;23.01.2020;2020;1;23;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;24.01.2020;2020;1;24;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;25.01.2020;2020;1;25;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;26.01.2020;2020;1;26;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;27.01.2020;2020;1;27;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;28.01.2020;2020;1;28;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;29.01.2020;2020;1;29;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;30.01.2020;2020;1;30;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;31.01.2020;2020;1;31;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;01.02.2020;2020;2;1;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;02.02.2020;2020;2;2;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;03.02.2020;2020;2;3;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;04.02.2020;2020;2;4;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;05.02.2020;2020;2;5;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;06.02.2020;2020;2;6;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;07.02.2020;2020;2;7;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;08.02.2020;2020;2;8;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;09.02.2020;2020;2;9;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;10.02.2020;2020;2;10;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;11.02.2020;2020;2;11;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;12.02.2020;2020;2;12;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;13.02.2020;2020;2;13;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;14.02.2020;2020;2;14;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;15.02.2020;2020;2;15;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;16.02.2020;2020;2;16;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;17.02.2020;2020;2;17;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;18.02.2020;2020;2;18;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;19.02.2020;2020;2;19;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;20.02.2020;2020;2;20;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;21.02.2020;2020;2;21;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;22.02.2020;2020;2;22;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;23.02.2020;2020;2;23;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;24.02.2020;2020;2;24;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;25.02.2020;2020;2;25;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;26.02.2020;2020;2;26;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;27.02.2020;2020;2;27;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;28.02.2020;2020;2;28;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;29.02.2020;2020;2;29;weak_dry;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;01.03.2020;2020;3;1;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;02.03.2020;2020;3;2;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;03.03.2020;2020;3;3;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;04.03.2020;2020;3;4;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;05.03.2020;2020;3;5;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;06.03.2020;2020;3;6;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;07.03.2020;2020;3;7;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;08.03.2020;2020;3;8;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;09.03.2020;2020;3;9;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;10.03.2020;2020;3;10;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;11.03.2020;2020;3;11;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;12.03.2020;2020;3;12;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;13.03.2020;2020;3;13;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;14.03.2020;2020;3;14;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;15.03.2020;2020;3;15;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;16.03.2020;2020;3;16;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;17.03.2020;2020;3;17;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;18.03.2020;2020;3;18;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;19.03.2020;2020;3;19;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;20.03.2020;2020;3;20;strong_rain;1.4;20.55;80.14;85.03;-9999;-9999
3;Kibale;21.03.2020;2020;3;21;strong_rain;24;20.21;81.92;84.98;-9999;-9999
3;Kibale;22.03.2020;2020;3;22;strong_rain;24.2;18.48;87.2;85.11;-9999;-9999
3;Kibale;23.03.2020;2020;3;23;strong_rain;0;20.85;75.83;85.09;-9999;-9999
3;Kibale;24.03.2020;2020;3;24;strong_rain;0.6;21.23;78.54;84.98;-9999;-9999
3;Kibale;25.03.2020;2020;3;25;strong_rain;3.4;18.8;87.27;84.93;-9999;-9999
3;Kibale;26.03.2020;2020;3;26;strong_rain;0;20.35;81.7;84.91;-9999;-9999
3;Kibale;27.03.2020;2020;3;27;strong_rain;33.2;17.98;87.38;85.09;-9999;-9999
3;Kibale;28.03.2020;2020;3;28;strong_rain;0.6;19.57;83.04;85.24;-9999;-9999
3;Kibale;29.03.2020;2020;3;29;strong_rain;6.6;19.58;81.59;85.12;-9999;-9999
3;Kibale;30.03.2020;2020;3;30;strong_rain;2.6;19.64;79.85;84.99;-9999;-9999
3;Kibale;31.03.2020;2020;3;31;strong_rain;1.2;19.64;82.31;85.05;-9999;-9999
3;Kibale;01.04.2020;2020;4;1;strong_rain;0.2;22.04;74.26;85.09;-9999;-9999
3;Kibale;02.04.2020;2020;4;2;strong_rain;0;22.71;73.28;84.92;-9999;-9999
3;Kibale;03.04.2020;2020;4;3;strong_rain;0;21.93;77.32;84.94;-9999;-9999
3;Kibale;04.04.2020;2020;4;4;strong_rain;0;22.21;75.64;85.03;-9999;-9999
3;Kibale;05.04.2020;2020;4;5;strong_rain;0;21.26;76.78;85.1;-9999;-9999
3;Kibale;06.04.2020;2020;4;6;strong_rain;0;21.69;70.96;85.14;-9999;-9999
3;Kibale;07.04.2020;2020;4;7;strong_rain;0.4;21.64;75.23;85.08;-9999;-9999
3;Kibale;08.04.2020;2020;4;8;strong_rain;0.6;20.88;79.75;85.03;-9999;-9999
3;Kibale;09.04.2020;2020;4;9;strong_rain;0;21.71;76.88;85.02;-9999;-9999
3;Kibale;10.04.2020;2020;4;10;strong_rain;0;20.79;79.48;85.05;-9999;-9999
3;Kibale;11.04.2020;2020;4;11;strong_rain;0.8;20.6;80.19;85.02;-9999;-9999
3;Kibale;12.04.2020;2020;4;12;strong_rain;3;20.44;82.71;85.04;-9999;-9999
3;Kibale;13.04.2020;2020;4;13;strong_rain;7.8;19.46;87.65;85.1;-9999;-9999
3;Kibale;14.04.2020;2020;4;14;strong_rain;3;20.73;84.2;85.15;-9999;-9999
3;Kibale;15.04.2020;2020;4;15;strong_rain;18;21.18;81.39;85.16;-9999;-9999
3;Kibale;16.04.2020;2020;4;16;strong_rain;0;21.85;78.19;84.98;-9999;-9999
3;Kibale;17.04.2020;2020;4;17;strong_rain;8.8;21.04;81.14;84.93;-9999;-9999
3;Kibale;18.04.2020;2020;4;18;strong_rain;1.6;18.5;88.59;85.1;-9999;-9999
3;Kibale;19.04.2020;2020;4;19;strong_rain;36.8;18.82;86.2;85.16;-9999;-9999
3;Kibale;20.04.2020;2020;4;20;strong_rain;0.2;18.98;86.67;85.18;-9999;-9999
3;Kibale;21.04.2020;2020;4;21;strong_rain;14.8;18.78;87.42;85.13;-9999;-9999
3;Kibale;22.04.2020;2020;4;22;strong_rain;0;19.45;85.73;85.08;-9999;-9999
3;Kibale;23.04.2020;2020;4;23;strong_rain;0.2;19.37;85.29;85.13;-9999;-9999
3;Kibale;24.04.2020;2020;4;24;strong_rain;0;20.17;81.83;85.08;-9999;-9999
3;Kibale;25.04.2020;2020;4;25;strong_rain;0;19.89;85;85.03;-9999;-9999
3;Kibale;26.04.2020;2020;4;26;strong_rain;0.2;21.15;80.65;85.1;-9999;-9999
3;Kibale;27.04.2020;2020;4;27;strong_rain;2.8;19.44;85.91;85.13;-9999;-9999
3;Kibale;28.04.2020;2020;4;28;strong_rain;15.8;19.25;85.72;85.29;-9999;-9999
3;Kibale;29.04.2020;2020;4;29;strong_rain;0.6;19.83;83.7;85.33;-9999;-9999
3;Kibale;30.04.2020;2020;4;30;strong_rain;0.2;20.08;82.45;85.31;-9999;-9999
3;Kibale;01.05.2020;2020;5;1;strong_rain;8;21.4;79.61;85.26;-9999;-9999
3;Kibale;02.05.2020;2020;5;2;strong_rain;9;18.68;87.26;85.29;-9999;-9999
3;Kibale;03.05.2020;2020;5;3;strong_rain;0.2;20.22;83.3;85.21;-9999;-9999
3;Kibale;04.05.2020;2020;5;4;strong_rain;0;21.84;78.04;85.13;-9999;-9999
3;Kibale;05.05.2020;2020;5;5;strong_rain;16;19.11;87.24;85.19;-9999;-9999
3;Kibale;06.05.2020;2020;5;6;strong_rain;0.2;21.06;82.6;85.11;-9999;-9999
3;Kibale;07.05.2020;2020;5;7;strong_rain;4;20.79;82.65;85.09;-9999;-9999
3;Kibale;08.05.2020;2020;5;8;strong_rain;0.8;20.9;82.59;85.1;-9999;-9999
3;Kibale;09.05.2020;2020;5;9;strong_rain;0.6;20.77;83.09;85.09;-9999;-9999
3;Kibale;10.05.2020;2020;5;10;strong_rain;4.6;20.35;85.69;85.17;-9999;-9999
3;Kibale;11.05.2020;2020;5;11;strong_rain;12;20.56;81.66;85.17;-9999;-9999
3;Kibale;12.05.2020;2020;5;12;strong_rain;0.6;20.55;83.76;85.21;-9999;-9999
3;Kibale;13.05.2020;2020;5;13;strong_rain;0.2;21.38;80.03;85.23;-9999;-9999
3;Kibale;14.05.2020;2020;5;14;strong_rain;5.6;20.37;82.1;85.2;-9999;-9999
3;Kibale;15.05.2020;2020;5;15;strong_rain;0.2;19.61;86.08;85.2;-9999;-9999
3;Kibale;16.05.2020;2020;5;16;strong_rain;0.2;21.43;79.17;85.19;-9999;-9999
3;Kibale;17.05.2020;2020;5;17;strong_rain;14;20.59;82.29;85.22;-9999;-9999
3;Kibale;18.05.2020;2020;5;18;strong_rain;0.6;20.39;83.05;85.23;-9999;-9999
3;Kibale;19.05.2020;2020;5;19;strong_rain;0;20.97;80.81;85.25;-9999;-9999
3;Kibale;20.05.2020;2020;5;20;strong_rain;0;21.54;77.16;85.24;-9999;-9999
3;Kibale;21.05.2020;2020;5;21;strong_rain;0;21.33;79.43;85.26;-9999;-9999
3;Kibale;22.05.2020;2020;5;22;strong_rain;0;20.18;80.71;85.38;-9999;-9999
3;Kibale;23.05.2020;2020;5;23;strong_rain;0;20.64;76.61;85.31;-9999;-9999
3;Kibale;24.05.2020;2020;5;24;strong_rain;0;21.28;73.46;85.25;-9999;-9999
3;Kibale;25.05.2020;2020;5;25;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
3;Kibale;26.05.2020;2020;5;26;strong_rain;-9999;-9999;-9999;-9999;-9999;-9999
