plotID;season;layer;o_hor;min_fr_liv;max_fr_liv;mean_fr_liv;sd_fr_liv;min_fr_dead;max_fr_dead;mean_fr_dead;sd_fr_dead;min_cr_liv;max_cr_liv;mean_cr_liv;sd_cr_liv;min_cr_dead;max_cr_dead;mean_cr_dead;sd_cr_dead;no
NPL5;weak_dry;2;0.0000;0.0330;0.6530;0.3570;0.2850;0.0000;0.0000;0.0000;0.0000;0.0000;1.4440;0.5660;0.7010;0.0000;0.0000;0.0000;0.0000;4
NPL5;weak_dry;3;0.0000;0.0300;0.0940;0.0640;0.0300;0.0000;0.0250;0.0060;0.0120;0.0000;1.8430;0.4610;0.9220;0.0000;0.0000;0.0000;0.0000;4
NPL5;weak_dry;4;0.0000;0.0450;0.3310;0.1520;0.1330;0.0000;0.0000;0.0000;0.0000;0.0000;0.3870;0.1520;0.1880;0.0000;0.0000;0.0000;0.0000;4
NPL5;weak_dry;O;0.0000;7.4520;10.1770;8.6050;1.3590;0.0000;0.0000;0.0000;0.0000;0.0000;24.3310;11.3590;11.0430;0.0000;0.4500;0.1120;0.0000;4
NPL5;weak_rain;1;0.0000;0.0610;0.9950;0.5610;0.3540;0.0000;0.0000;0.0000;0.0000;0.0000;22.1520;3.6110;7.5350;0.0000;10.8790;1.3640;4.0000;8
NPL5;weak_rain;2;0.0000;0.0000;0.9640;0.2730;0.3740;0.0000;0.0000;0.0000;0.0000;0.0000;33.7040;10.3210;12.5190;0.0000;0.0000;0.0000;0.0000;8
NPL5;weak_rain;3;0.0000;0.0000;0.5010;0.1800;0.1810;0.0000;0.0000;0.0000;0.0000;0.0000;9.0310;2.8720;3.8420;0.0000;0.1290;0.0160;0.0000;8
NPL5;weak_rain;4;0.0000;0.0000;0.6380;0.1780;0.2030;0.0000;0.0000;0.0000;0.0000;0.0000;31.8530;6.3760;10.9030;0.0000;0.0760;0.0090;0.0000;8
NPL5;weak_rain;O;1.5000;1.5850;16.6470;7.2130;5.1340;0.0000;0.0000;0.0000;0.0000;0.5190;9.0870;4.9040;3.7910;0.0000;18.0790;2.7470;6.0000;8
NPL6;strong_dry;1;0.0000;0.3310;12.7550;3.7090;4.2660;0.0000;1.2670;0.2690;0.4540;0.8820;4.0830;2.0730;1.0300;0.0000;0.7160;0.0900;0.0000;8
NPL6;strong_dry;2;0.0000;0.0000;2.0050;0.5840;0.6770;0.0000;0.1930;0.0690;0.0890;0.0000;10.1770;2.1850;3.7600;0.0000;0.6340;0.1210;0.0000;8
NPL6;strong_dry;3;0.0000;0.0000;0.5150;0.2020;0.1690;0.0000;0.0000;0.0000;0.0000;0.0000;14.2040;3.5340;5.5230;0.0000;0.0000;0.0000;0.0000;8
NPL6;strong_dry;4;0.0000;0.0000;0.3730;0.1140;0.1410;0.0000;0.0000;0.0000;0.0000;0.0000;1.2910;0.3400;0.4680;0.0000;0.0000;0.0000;0.0000;8
NPL6;strong_dry;O;1.5000;3.3650;8.6780;4.9120;2.5280;0.6300;3.9360;2.3270;1.5630;0.0000;1.5150;0.8430;0.6300;0.0000;2.6630;0.6660;1.0000;8
NPL6;strong_rain;1;0.0000;0.3550;0.8490;0.5540;0.2090;0.0000;0.0000;0.0000;0.0000;0.3610;16.0890;5.0790;7.4630;0.0000;0.2150;0.0540;0.0000;4
NPL6;strong_rain;2;0.0000;0.3830;0.9120;0.6300;0.2550;0.0000;0.0000;0.0000;0.0000;0.1820;5.1930;2.9090;2.3400;0.0000;0.0000;0.0000;0.0000;4
NPL6;strong_rain;3;0.0000;0.2590;0.5760;0.4550;0.1370;0.0000;0.0000;0.0000;0.0000;0.0000;0.3880;0.1290;0.1830;0.0000;0.3090;0.0770;0.0000;4
NPL6;strong_rain;4;0.0000;0.0760;0.2310;0.1360;0.0720;0.0000;0.0000;0.0000;0.0000;0.0000;0.2990;0.1520;0.1270;0.0000;0.0880;0.0220;0.0000;4
NPL6;strong_rain;O;0.0000;2.8190;6.6890;4.3180;1.6590;0.0000;0.0000;0.0000;0.0000;0.0000;6.0830;2.5880;2.5500;0.0000;0.0000;0.0000;0.0000;4
NPL6;weak_dry;1;0.0000;0.3880;0.5510;0.4800;0.0810;0.0000;0.0000;0.0000;0.0000;1.1100;11.6290;5.7010;5.2960;0.0000;0.0000;0.0000;0.0000;4
NPL6;weak_dry;2;0.0000;0.1160;0.5370;0.3180;0.2240;0.0000;0.0390;0.0100;0.0190;1.6200;6.7660;4.3440;2.6870;0.0000;0.0000;0.0000;0.0000;4
NPL6;weak_dry;3;0.0000;0.0000;0.1980;0.1240;0.0880;0.0000;0.0330;0.0130;0.0160;0.0000;5.2210;1.3600;2.5760;0.0000;1.1960;0.2990;1.0000;4
NPL6;weak_dry;4;0.0000;0.0000;0.3330;0.1080;0.1570;0.0000;0.0330;0.0120;0.0160;0.0000;5.3720;2.4100;2.8190;0.0000;0.0000;0.0000;0.0000;4
NPL6;weak_dry;O;0.0000;4.9390;11.4540;7.5550;3.0330;0.0000;0.4290;0.2190;0.1910;0.3970;9.5950;5.0760;3.8300;0.0000;0.0000;0.0000;0.0000;4
NPL6;weak_rain;1;0.0000;0.1930;1.3280;0.6500;0.3380;0.0000;0.2780;0.0770;0.1000;0.0000;8.7030;2.0250;2.9370;0.0000;0.6610;0.0830;0.0000;8
NPL6;weak_rain;2;0.0000;0.0000;0.4990;0.2250;0.1960;0.0000;0.6090;0.0840;0.2130;0.0000;13.6040;2.4950;4.5980;0.0000;0.0910;0.0110;0.0000;8
NPL6;weak_rain;3;0.0000;0.0000;0.5480;0.2450;0.2010;0.0000;0.3940;0.0660;0.1360;0.0000;18.1800;2.4850;6.3540;0.0000;0.0000;0.0000;0.0000;8
NPL6;weak_rain;4;0.0000;0.0180;0.1570;0.0850;0.0500;0.0000;0.0990;0.0150;0.0350;0.0000;0.0760;0.0090;0.0270;0.0000;0.0000;0.0000;0.0000;8
NPL6;weak_rain;O;1.5000;1.3660;13.3340;6.4070;3.9800;0.0000;7.2700;1.3850;2.5920;0.0000;10.0720;3.6910;4.2040;0.0000;0.5030;0.0630;0.0000;8
NPL7;strong_dry;1;0.0000;0.3390;4.3280;2.6760;1.7640;0.0610;1.2890;0.6760;0.5330;0.0000;0.4410;0.1100;0.2200;0.0000;2.4630;0.6960;1.0000;8
NPL7;strong_dry;2;0.0000;0.0000;0.7360;0.3500;0.2200;0.0000;0.2780;0.0750;0.1060;0.0000;7.2790;1.7590;2.5060;0.0000;0.2450;0.0310;0.0000;8
NPL7;strong_dry;3;0.0000;0.0000;0.4660;0.1850;0.1720;0.0000;0.2480;0.0720;0.1080;0.0000;4.0660;1.6540;1.7740;0.0000;0.7960;0.1000;0.0000;8
NPL7;strong_dry;4;0.0000;0.0000;0.2080;0.0930;0.0780;0.0000;0.1010;0.0260;0.0370;0.0000;3.5080;0.7440;1.2380;0.0000;0.2050;0.0260;0.0000;8
NPL7;strong_dry;O;1.0000;0.0120;11.4850;2.9290;5.7040;0.0000;0.2510;0.0660;0.1240;0.0000;0.6820;0.1700;0.3410;0.0000;2.1780;0.5600;1.0000;8
NPL7;strong_rain;1;0.0000;0.2810;1.0520;0.5190;0.3580;0.0000;0.0330;0.0080;0.0170;0.2730;6.7300;2.4700;2.9510;0.0000;0.0000;0.0000;0.0000;4
NPL7;strong_rain;2;0.0000;0.0000;0.7710;0.2730;0.3480;0.0000;0.0000;0.0000;0.0000;0.0000;8.8270;2.9730;3.9700;0.0000;0.7250;0.1810;0.0000;4
NPL7;strong_rain;3;0.0000;0.0280;0.5760;0.2570;0.2460;0.0000;0.0000;0.0000;0.0000;0.0000;1.1410;0.3600;0.5390;0.0000;0.0000;0.0000;0.0000;4
NPL7;strong_rain;4;0.0000;0.0210;0.2150;0.1170;0.0790;0.0000;0.0000;0.0000;0.0000;0.0000;5.0070;1.4850;2.3890;0.0000;0.0000;0.0000;0.0000;4
NPL7;strong_rain;O;0.0000;3.6730;9.0680;6.5420;2.2520;0.0000;0.7160;0.2300;0.3380;0.0000;2.0200;0.5050;1.0100;0.0000;0.2420;0.0610;0.0000;4
NPL7;weak_dry;1;0.0000;0.2400;0.6030;0.4130;0.1490;0.0000;0.0610;0.0170;0.0290;0.1410;10.9870;3.1880;5.2160;0.0000;0.4160;0.1240;0.0000;4
NPL7;weak_dry;2;0.0000;0.0300;0.3550;0.2560;0.1520;0.0000;0.0990;0.0470;0.0540;0.0000;12.5680;3.3130;6.1730;0.0000;0.0000;0.0000;0.0000;4
NPL7;weak_dry;3;0.0000;0.0500;0.3750;0.2080;0.1340;0.0000;0.0000;0.0000;0.0000;0.0000;6.9510;2.0300;3.2920;0.0000;1.2840;0.3210;1.0000;4
NPL7;weak_dry;4;0.0000;0.0000;0.3600;0.1520;0.1500;0.0000;0.0140;0.0030;0.0070;0.0000;0.1750;0.0670;0.0840;0.0000;0.0910;0.0230;0.0000;4
NPL7;weak_dry;O;0.7500;8.0790;13.0330;10.3320;2.2010;0.0000;0.1930;0.0570;0.0920;0.0000;12.4800;3.7730;5.8410;0.0000;0.1240;0.0310;0.0000;4
NPL7;weak_rain;1;0.0000;0.0000;0.9590;0.4770;0.3620;0.0000;0.0000;0.0000;0.0000;0.0000;3.9120;1.2510;1.3300;0.0000;1.3220;0.2360;0.0000;8
NPL7;weak_rain;2;0.0000;0.0440;1.4270;0.3590;0.4470;0.0000;0.0000;0.0000;0.0000;0.0000;3.9010;1.1840;1.3820;0.0000;0.0000;0.0000;0.0000;8
NPL7;weak_rain;3;0.0000;0.0850;0.4790;0.2250;0.1660;0.0000;0.0000;0.0000;0.0000;0.0000;10.5930;2.6550;3.6700;0.0000;0.0000;0.0000;0.0000;8
NPL7;weak_rain;4;0.0000;0.0000;0.3320;0.1080;0.1150;0.0000;0.0000;0.0000;0.0000;0.0000;1.1310;0.2150;0.4230;0.0000;0.0000;0.0000;0.0000;8
NPL7;weak_rain;O;1.5000;3.8530;36.8390;16.1070;12.3190;0.0000;0.0000;0.0000;0.0000;0.0000;33.7320;9.0690;11.0800;0.0000;4.9700;1.0450;2.0000;8
NPL8;strong_dry;1;0.0000;0.3770;3.5480;1.8110;1.5280;0.0390;0.2530;0.1610;0.1020;0.0000;4.8760;1.3770;2.3520;0.0000;0.3330;0.0830;0.0000;8
NPL8;strong_dry;2;0.0000;0.0800;2.3170;1.0010;0.7230;0.0000;2.3140;0.3410;0.8010;0.0000;9.2040;2.2390;3.1770;0.0000;3.4930;0.4370;1.0000;8
NPL8;strong_dry;3;0.0000;0.0000;0.7330;0.3460;0.2750;0.0000;0.0630;0.0180;0.0270;0.0000;4.8930;1.3630;1.7430;0.0000;15.0670;1.8950;5.0000;8
NPL8;strong_dry;4;0.0000;0.0000;0.2670;0.1340;0.0990;0.0000;0.0740;0.0190;0.0290;0.0000;10.2110;3.3150;4.0520;0.0000;0.0000;0.0000;0.0000;8
NPL8;strong_dry;O;1.5000;4.1510;15.4600;9.9670;4.6630;1.7820;10.4690;4.7780;3.9480;0.6930;30.2400;10.3030;13.8640;0.0000;3.2970;1.3200;2.0000;8
NPL8;strong_rain;1;0.0000;0.3360;0.9260;0.6430;0.2760;0.0000;0.0000;0.0000;0.0000;2.0250;9.5240;4.7060;3.3780;0.0000;0.0000;0.0000;0.0000;4
NPL8;strong_rain;2;0.0000;0.3720;0.8650;0.6960;0.2810;0.0000;0.0000;0.0000;0.0000;0.4240;4.4020;1.9340;2.1550;0.0000;0.0000;0.0000;0.0000;3
NPL8;strong_rain;3;0.0000;0.0910;0.2070;0.1470;0.0530;0.0000;0.0610;0.0150;0.0300;0.7710;2.8130;1.8580;1.1040;0.0000;0.0000;0.0000;0.0000;4
NPL8;strong_rain;4;0.0000;0.1350;0.3690;0.2140;0.1070;0.0000;0.0140;0.0030;0.0070;0.1430;6.6640;3.0620;3.2600;0.0000;0.2590;0.0650;0.0000;4
NPL8;strong_rain;O;0.0000;5.3740;11.1890;7.7340;2.4800;0.0000;0.0000;0.0000;0.0000;0.5040;2.3720;1.2850;0.9040;0.0000;0.0000;0.0000;0.0000;4
NPL8;weak_dry;1;0.0000;1.2070;2.2090;1.6140;0.4540;0.0000;0.0000;0.0000;0.0000;0.5290;3.2650;1.5420;1.2830;0.0000;0.0000;0.0000;0.0000;4
NPL8;weak_dry;2;0.0000;0.6010;1.1430;0.8030;0.2460;0.0000;0.0000;0.0000;0.0000;0.0000;3.2840;1.3930;1.4180;0.0000;0.0940;0.0230;0.0000;4
NPL8;weak_dry;3;0.0000;0.2750;0.6450;0.5030;0.1680;0.0000;0.0000;0.0000;0.0000;0.0000;3.7250;2.1380;1.6500;0.0000;0.0000;0.0000;0.0000;4
NPL8;weak_dry;4;0.0000;0.0520;0.2960;0.2000;0.1040;0.0000;0.0000;0.0000;0.0000;0.3210;2.5410;1.2510;0.9520;0.0000;0.0000;0.0000;0.0000;4
NPL8;weak_dry;O;0.0000;14.2710;26.9160;20.5720;6.1870;0.0000;0.0000;0.0000;0.0000;0.5580;8.8800;4.0410;4.0560;0.0000;0.0000;0.0000;0.0000;4
NPL8;weak_rain;1;0.0000;0.3860;1.5840;0.8440;0.4350;0.0000;0.0000;0.0000;0.0000;0.1100;10.1160;2.5050;3.4000;0.0000;0.2950;0.0370;0.0000;8
NPL8;weak_rain;2;0.0000;0.3030;2.9750;1.0050;0.9160;0.0000;0.0000;0.0000;0.0000;0.0000;33.0040;5.1190;11.3420;0.0000;7.8520;0.9810;3.0000;8
NPL8;weak_rain;3;0.0000;0.0830;0.9640;0.3200;0.2900;0.0000;0.0000;0.0000;0.0000;0.0000;11.1300;3.4180;4.0830;0.0000;0.0000;0.0000;0.0000;8
NPL8;weak_rain;4;0.0000;0.0000;0.2220;0.0940;0.0800;0.0000;0.1100;0.0140;0.0390;0.0000;9.3170;1.7900;3.1430;0.0000;1.1300;0.1410;0.0000;8
NPL8;weak_rain;O;1.5000;8.4850;27.1560;15.1250;7.3800;0.0000;0.0000;0.0000;0.0000;0.7380;26.3290;7.9220;8.7330;0.0000;3.8570;0.8740;2.0000;8
NPL9;strong_dry;1;0.0000;0.0360;0.9370;0.4500;0.4120;0.0000;0.4130;0.1720;0.1790;0.0000;1.0190;0.4480;0.4370;0.0000;8.7880;2.1970;4.0000;8
NPL9;strong_dry;2;0.0000;0.0000;2.2920;0.7560;0.9160;0.0000;0.5790;0.1010;0.2080;0.0000;29.6160;6.7900;10.8020;0.0000;3.9120;0.5410;1.0000;8
NPL9;strong_dry;3;0.0000;0.0000;2.3280;0.5180;0.7610;0.0000;0.4680;0.0770;0.1630;0.0000;49.3220;7.0560;17.1420;0.0000;0.1100;0.0140;0.0000;8
NPL9;strong_dry;4;0.0000;0.0180;0.2660;0.1340;0.1010;0.0000;0.0280;0.0030;0.0100;0.0000;4.4080;1.4010;1.8580;0.0000;0.0000;0.0000;0.0000;8
NPL9;strong_dry;O;1.5000;4.0500;12.2320;6.8940;3.6900;0.0660;0.5970;0.3240;0.2190;1.5840;5.2070;3.3250;1.4980;0.0000;2.5250;0.8240;1.0000;8
NPL9;strong_rain;1;0.0000;0.0000;0.5370;0.2380;0.2270;0.0000;0.0000;0.0000;0.0000;0.0110;0.5810;0.4210;0.2740;0.0000;0.0000;0.0000;0.0000;4
NPL9;strong_rain;2;0.0000;0.0000;0.2070;0.0990;0.0940;0.0000;0.0550;0.0140;0.0280;0.0000;2.5760;1.1230;1.2280;0.0000;0.0000;0.0000;0.0000;4
NPL9;strong_rain;3;0.0000;0.1380;0.3090;0.2000;0.0800;0.0000;0.0000;0.0000;0.0000;0.0000;2.5350;0.6830;1.2380;0.0000;0.0000;0.0000;0.0000;4
NPL9;strong_rain;4;0.0000;0.0210;0.2420;0.1450;0.0980;0.0000;0.0000;0.0000;0.0000;0.0000;5.7120;1.8660;2.6940;0.0000;0.0000;0.0000;0.0000;4
NPL9;strong_rain;O;0.0000;8.7700;16.1360;11.7040;3.2770;0.0000;1.8460;0.4610;0.9230;0.0000;8.1700;3.5470;3.7170;0.0000;0.0000;0.0000;0.0000;4
NPL9;weak_dry;1;0.0000;0.3970;1.0940;0.7200;0.3630;0.0000;0.0470;0.0210;0.0250;0.0000;16.6070;5.6460;7.7640;0.0000;0.5180;0.1290;0.0000;4
NPL9;weak_dry;2;0.0000;0.5590;1.0390;0.7900;0.1970;0.0000;0.7910;0.2730;0.3730;0.0000;3.1490;0.8970;1.5150;0.0000;1.7550;0.4390;1.0000;4
NPL9;weak_dry;3;0.0000;0.2040;1.6560;0.7340;0.6840;0.0000;0.0410;0.0100;0.0210;2.9730;7.2230;5.2300;1.8550;0.0000;0.6720;0.1680;0.0000;4
NPL9;weak_dry;4;0.0000;0.0210;0.3240;0.1660;0.1520;0.0000;0.0870;0.0320;0.0480;0.0000;4.2940;2.3170;2.1670;0.0000;0.0000;0.0000;0.0000;4
NPL9;weak_dry;O;0.0000;4.9180;21.4280;13.4670;9.2010;0.0000;3.9840;1.1420;1.9150;0.0000;3.7800;1.5830;1.7620;0.0000;0.0000;0.0000;0.0000;4
NPL9;weak_rain;1;0.0000;0.2450;1.3390;0.5660;0.3730;0.0000;0.0000;0.0000;0.0000;0.1960;1.9310;0.7950;0.6490;0.0000;0.1870;0.0410;0.0000;8
NPL9;weak_rain;2;0.0000;0.1520;1.8980;0.7270;0.6370;0.0000;0.0000;0.0000;0.0000;0.0000;11.1660;3.3270;3.8730;0.0000;0.0000;0.0000;0.0000;8
NPL9;weak_rain;3;0.0000;0.0170;1.2070;0.5390;0.4460;0.0000;0.0000;0.0000;0.0000;0.0000;11.6120;2.3900;3.9830;0.0000;0.0000;0.0000;0.0000;8
NPL9;weak_rain;4;0.0000;0.0000;0.4880;0.1270;0.1650;0.0000;0.0000;0.0000;0.0000;0.0000;2.1790;0.6830;0.8420;0.0000;0.0000;0.0000;0.0000;8
NPL9;weak_rain;O;1.5000;4.7940;54.6700;18.6460;16.1860;0.0000;0.0000;0.0000;0.0000;0.0000;30.0680;6.9300;9.9520;0.0000;0.0000;0.0000;0.0000;8
UPL1;strong_dry;1;0.0000;0.1790;3.8570;1.8270;1.0850;0.0000;2.5900;0.4170;0.8820;0.0000;5.3170;1.9920;2.0600;0.0000;0.3580;0.0450;0.0000;8
UPL1;strong_dry;2;0.0000;0.1160;1.0190;0.5530;0.3130;0.0000;0.1710;0.0350;0.0670;0.2560;9.8350;2.0100;3.2220;0.0000;0.5790;0.0720;0.0000;8
UPL1;strong_dry;3;0.0000;0.0140;2.4660;0.6420;0.8330;0.0000;0.3860;0.1090;0.1520;0.0000;3.7850;0.6100;1.4050;0.0000;0.5510;0.1330;0.0000;7
UPL1;strong_dry;4;0.0000;0.0320;0.3030;0.1650;0.1000;0.0000;0.0370;0.0080;0.0150;0.0000;7.0800;1.3320;2.5770;0.0000;0.0000;0.0000;0.0000;7
UPL1;strong_dry;O;0.0000;0.0000;9.4310;2.6370;3.7320;0.0000;6.0240;1.1320;2.2020;0.0000;9.9090;1.4160;3.7450;0.0000;0.0000;0.0000;0.0000;7
UPL1;strong_rain;1;4.9000;1.4350;7.2100;3.2780;2.6490;0.0000;0.0000;0.0000;0.0000;0.2980;3.6450;1.2330;1.6110;0.0000;0.0000;0.0000;0.0000;4
UPL1;strong_rain;2;4.7000;0.4080;1.6170;1.0010;0.5120;0.0000;0.0000;0.0000;0.0000;0.6750;34.8280;13.1510;15.8600;0.0000;0.0000;0.0000;0.0000;4
UPL1;strong_rain;3;5.8000;0.3110;0.6280;0.4300;0.1510;0.0000;0.0000;0.0000;0.0000;0.0000;20.7140;9.9290;11.1840;0.0000;0.0000;0.0000;0.0000;4
UPL1;strong_rain;4;11.5000;0.0000;0.2260;0.1040;0.0930;0.0000;0.0000;0.0000;0.0000;0.0000;0.8660;0.4940;0.4020;0.0000;0.0260;0.0070;0.0000;4
UPL1;strong_rain;O;7.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3
UPL1;weak_dry;1;9.0000;0.0000;2.5150;1.0480;1.0970;0.0000;0.0000;0.0000;0.0000;0.0000;0.5730;0.1430;0.2870;0.0000;0.0000;0.0000;0.0000;4
UPL1;weak_dry;2;11.1000;0.2070;0.8540;0.5590;0.2820;0.0000;0.0000;0.0000;0.0000;0.0000;4.6500;1.9930;1.9460;0.0000;0.0000;0.0000;0.0000;4
UPL1;weak_dry;3;6.2000;0.3170;2.1460;0.9980;0.8030;0.0000;0.1600;0.0410;0.0790;0.0000;11.1710;3.4950;5.1970;0.0000;0.0000;0.0000;0.0000;4
UPL1;weak_dry;4;5.3000;0.0250;0.1980;0.0900;0.0770;0.0000;0.0030;0.0010;0.0010;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL1;weak_dry;O;6.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3
UPL1;weak_rain;1;7.8000;0.0280;2.3690;1.3560;0.7130;0.0000;0.0660;0.0080;0.0230;0.0000;1.4880;0.4090;0.6250;0.0000;0.0550;0.0070;0.0000;8
UPL1;weak_rain;2;0.0000;0.2480;1.3250;0.5570;0.3820;0.0000;0.0000;0.0000;0.0000;0.0000;3.7190;0.5870;1.2860;0.0000;0.1020;0.0130;0.0000;8
UPL1;weak_rain;3;0.0000;0.0060;0.5510;0.3110;0.1890;0.0000;0.0000;0.0000;0.0000;0.0000;1.3500;0.2750;0.4960;0.0000;0.1350;0.0190;0.0000;7
UPL1;weak_rain;4;0.0000;0.0000;0.6630;0.2150;0.2300;0.0000;0.0000;0.0000;0.0000;0.0000;4.8930;1.0500;1.7050;0.0000;0.0280;0.0030;0.0000;8
UPL1;weak_rain;O;5.9375;0.0000;25.0880;4.8210;10.0190;0.0000;0.2200;0.0370;0.0900;0.0000;4.9680;0.8280;2.0280;0.0000;0.8170;0.1360;0.0000;6
UPL10;strong_dry;1;0.0000;0.3860;2.5900;1.4280;0.6960;0.0000;0.4300;0.1130;0.1620;0.0000;7.2790;2.7940;2.8240;0.0000;0.4960;0.0620;0.0000;8
UPL10;strong_dry;2;0.0000;0.0000;0.9040;0.4550;0.2760;0.0000;0.0770;0.0220;0.0340;0.0000;3.2230;1.3130;1.2890;0.0000;0.0000;0.0000;0.0000;9
UPL10;strong_dry;3;0.0000;0.0220;0.8820;0.3380;0.3440;0.0000;0.1210;0.0260;0.0490;0.0000;2.7550;0.5410;1.0500;0.0000;0.0000;0.0000;0.0000;8
UPL10;strong_dry;4;0.0000;0.0060;0.3100;0.1100;0.0980;0.0000;0.0520;0.0080;0.0180;0.0000;4.4080;0.5510;1.5580;0.0000;1.8460;0.2310;1.0000;8
UPL10;strong_dry;O;0.0000;0.0000;15.1430;3.2140;5.1360;0.0000;2.0570;0.5230;0.7180;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;9
UPL10;strong_rain;1;0.0000;1.5620;2.0740;1.7320;0.2340;0.0000;0.0190;0.0050;0.0100;0.2640;1.4220;0.6960;0.5430;0.0000;3.2290;0.8460;2.0000;4
UPL10;strong_rain;2;0.0000;0.1160;0.9280;0.5110;0.3360;0.0000;0.0000;0.0000;0.0000;0.0000;3.7770;1.4140;1.8070;0.0000;0.0000;0.0000;0.0000;4
UPL10;strong_rain;3;0.0000;0.0500;0.2670;0.1160;0.1020;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL10;strong_rain;4;0.0000;0.0330;0.1540;0.0920;0.0610;0.0000;0.0230;0.0060;0.0120;0.0000;1.4340;0.5470;0.6640;0.0000;0.0000;0.0000;0.0000;4
UPL10;strong_rain;O;3.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL10;weak_dry;1;0.0000;0.3800;2.6470;1.4040;1.1810;0.0000;0.7470;0.2770;0.3260;0.0000;11.6700;3.1130;5.7160;0.0000;0.0000;0.0000;0.0000;4
UPL10;weak_dry;2;0.0000;0.0000;0.4740;0.2510;0.2510;0.0000;0.3830;0.1110;0.1840;0.0000;27.8880;8.5200;12.9960;0.0000;0.0000;0.0000;0.0000;4
UPL10;weak_dry;3;0.0000;0.0000;2.6200;0.7780;1.2350;0.0000;0.3170;0.0870;0.1540;0.0000;12.2590;4.2530;5.5190;0.0000;0.0000;0.0000;0.0000;4
UPL10;weak_dry;4;0.0000;0.0000;0.3440;0.1680;0.1470;0.0000;0.0210;0.0050;0.0100;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL10;weak_dry;O;7.3750;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;5.0970;1.2740;2.5480;0.0000;0.0000;0.0000;0.0000;4
UPL10;weak_rain;1;0.0000;0.5120;5.3450;2.0460;1.4750;0.0000;0.4410;0.0910;0.1650;0.0000;12.1990;3.8060;4.4420;0.0000;0.0000;0.0000;0.0000;8
UPL10;weak_rain;2;0.0000;0.1930;1.1710;0.4950;0.3170;0.0000;0.0830;0.0170;0.0330;0.0000;39.2880;5.1870;13.7830;0.0000;0.0000;0.0000;0.0000;8
UPL10;weak_rain;3;0.0000;0.0220;1.9010;0.4590;0.6260;0.0000;0.1380;0.0240;0.0500;0.0000;14.0690;2.3230;4.8690;0.0000;0.0000;0.0000;0.0000;8
UPL10;weak_rain;4;0.0000;0.0000;0.2820;0.1120;0.1040;0.0000;0.0030;0.0000;0.0010;0.0000;2.9630;0.6050;1.1320;0.0000;0.0000;0.0000;0.0000;8
UPL10;weak_rain;O;3.8750;0.0000;11.8650;3.1630;4.4380;0.0000;0.3310;0.0370;0.1100;0.0000;5.3630;1.6390;2.2180;0.0000;0.4220;0.0470;0.0000;9
UPL11;strong_dry;1;0.0000;0.0000;2.6720;1.1000;0.9160;0.0000;0.5010;0.1290;0.1910;0.0000;20.6350;6.2790;8.0880;0.0000;9.8240;1.4310;4.0000;7
UPL11;strong_dry;2;0.0000;0.0000;0.9920;0.3300;0.3820;0.0000;0.3310;0.0940;0.1170;0.0000;37.8250;5.0960;13.2450;0.0000;1.6530;0.2070;1.0000;8
UPL11;strong_dry;3;0.0000;0.0000;0.6340;0.1890;0.2040;0.0000;0.3580;0.0660;0.1230;0.0000;0.8540;0.1830;0.3440;0.0000;0.0000;0.0000;0.0000;8
UPL11;strong_dry;4;0.0000;0.0000;0.4740;0.1150;0.1570;0.0000;0.0910;0.0200;0.0310;0.0000;9.7410;1.2290;3.4400;0.0000;0.1720;0.0220;0.0000;8
UPL11;strong_dry;O;0.0000;0.0000;23.7940;5.0000;8.6640;0.0000;1.2670;0.3100;0.5390;0.0000;4.4630;0.8040;1.6710;0.0000;0.0000;0.0000;0.0000;7
UPL11;strong_rain;1;0.0000;0.0000;1.8400;0.8870;0.7990;0.0000;0.1320;0.0480;0.0630;0.0000;12.9540;3.7350;6.2170;0.0000;0.9230;0.2310;0.0000;4
UPL11;strong_rain;2;0.0000;0.0880;0.3110;0.2110;0.0940;0.0000;0.1740;0.0490;0.0840;0.0000;9.3940;3.5410;4.5040;0.0000;0.0000;0.0000;0.0000;4
UPL11;strong_rain;3;0.0000;0.0360;0.1790;0.0940;0.0620;0.0000;0.0940;0.0230;0.0470;0.0000;19.4750;6.4020;8.9530;0.0000;0.0000;0.0000;0.0000;4
UPL11;strong_rain;4;0.0000;0.0630;0.1800;0.1310;0.0530;0.0000;0.0190;0.0050;0.0100;0.0300;0.1160;0.0840;0.0400;0.0000;0.0000;0.0000;0.0000;4
