plotID;subplotID;treeID;genus;species;family;DBH18;stemH;totalH;DBH20;meanWD;predH18;predH20;agb18;agb20;agc18;agc20;forest;f_date;s_date;tree_status;comments
KBPL12;4;1868;Polyscias;Fulva;Araliaceae;21.2000;-9999;20.9000;26.5600;0.2370;13.1097;14.3450;0.0790;0.1339;0.0395;0.0670;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1872;Xymalos;Monospora;Monimiaceae;17.4000;-9999;-9999;17.6400;0.4837;11.6186;11.1207;0.0958;0.0943;0.0479;0.0471;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1865;Dombeya;Goetzenii;Malvaceae;17.4000;-9999;-9999;18.8500;0.5000;11.6186;11.6232;0.0989;0.1157;0.0495;0.0579;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1853;Dombeya;Goetzenii;Malvaceae;17.5000;-9999;-9999;19.4000;0.5000;11.6609;11.8439;0.1004;0.1247;0.0502;0.0623;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1871;Rhitigynia;Sp;Rubiaceae;20.5000;-9999;-9999;20.8600;0.4837;12.8519;12.4078;0.1456;0.1455;0.0728;0.0728;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1855;Neoboutonia;Macrocalyx;Euphorbiaceae;23.9000;-9999;27.9000;27.6100;0.3300;14.0419;14.6625;0.1474;0.2038;0.0737;0.1019;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1860;Canthium;Sp;Rubiaceae;17.4000;-9999;-9999;19.0000;0.8387;11.6186;11.6839;0.1639;0.1957;0.0820;0.0978;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1867;Canthium;Sp;Rubiaceae;21.2000;-9999;12.9000;21.6900;0.8387;13.1097;12.7149;0.2712;0.2752;0.1356;0.1376;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1857;Dombeya;Goetzenii;Malvaceae;29.0000;-9999;-9999;33.4000;0.5000;15.5735;16.2348;0.3569;0.4897;0.1785;0.2449;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1863;Maesa;Lanceolata;Maesaceae;26.0000;-9999;-9999;29.0400;0.6760;14.7057;15.0777;0.3660;0.4654;0.1830;0.2327;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1858;Dombeya;Goetzenii;Malvaceae;32.3000;-9999;-9999;33.0000;0.5000;16.4338;16.1349;0.4642;0.4755;0.2321;0.2377;Kahuzi;15.04.2018;15.05.2020;1;Inclinedtree
KBPL12;4;1862;Dombeya;Goetzenii;Malvaceae;33.6000;-9999;17.5000;35.5400;0.5000;16.7488;16.7495;0.5108;0.5700;0.2554;0.2850;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1861;Neoboutonia;Macrocalyx;Euphorbiaceae;46.6000;-9999;27.3000;47.6400;0.3300;19.3222;19.1494;0.7413;0.7671;0.3706;0.3836;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;4;1866;Neoboutonia;Macrocalyx;Euphorbiaceae;50.4000;-9999;19.3000;54.0000;0.3300;19.9191;20.1417;0.8899;1.0292;0.4449;0.5146;Kahuzi;15.04.2018;15.05.2020;1;
KBPL13;-9999;4382;Neoboutonia;Macrocalyx;Euphorbiaceae;-9999;-9999;-9999;10.3500;0.3300;-9999;7.4821;-9999;0.0156;-9999;0.0078;Kahuzi;-9999;15.05.2020;1;Newtree
KBPL13;1;4007;Solanum;Angustispinosum;Solaceae;10.5100;-9999;6.9000;11.1100;0.4119;8.1808;7.9200;0.0217;0.0235;0.0109;0.0117;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4009;Neoboutonia;Macrocalyx;Euphorbiaceae;11.7800;-9999;13.1000;13.2500;0.3300;8.9043;9.0720;0.0238;0.0304;0.0119;0.0152;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4016;Allophylus;Kivuensis;Sapindaceae;10.1900;-9999;9.1000;11.1100;0.5178;7.9907;7.9200;0.0250;0.0293;0.0125;0.0147;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4003;Neoboutonia;Macrocalyx;Euphorbiaceae;12.4200;-9999;10.4000;15.3200;0.3300;9.2514;10.0856;0.0273;0.0448;0.0137;0.0224;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4018;Chassalia;Subochreata;Rubiaceae;11.4600;-9999;9.8000;11.9400;0.4176;8.7265;8.3804;0.0278;0.0289;0.0139;0.0145;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4010;Neoboutonia;Macrocalyx;Euphorbiaceae;14.3300;-9999;9.3000;16.4000;0.3300;10.2245;10.5798;0.0399;0.0536;0.0199;0.0268;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4011;Neoboutonia;Macrocalyx;Euphorbiaceae;14.6500;-9999;12.0000;15.2900;0.3300;10.3790;10.0716;0.0422;0.0446;0.0211;0.0223;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4008;Neoboutonia;Macrocalyx;Euphorbiaceae;14.6500;-9999;16.2000;17.2000;0.3300;10.3790;10.9319;0.0422;0.0608;0.0211;0.0304;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4015;Allophylus;Kivuensis;Sapindaceae;13.6900;-9999;8.7000;13.6900;0.5178;9.9083;9.2952;0.0549;0.0516;0.0274;0.0258;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4014;Neoboutonia;Macrocalyx;Euphorbiaceae;16.8800;-9999;15.1000;16.8800;0.3300;11.3956;10.7924;0.0610;0.0578;0.0305;0.0289;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4020;Albizia;Adianthifolia;Fabaceae;15.9200;-9999;13.8000;16.7200;0.5075;10.9704;10.7220;0.0798;0.0859;0.0399;0.0429;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4013;Macaranga;Neomildbraedia;Euphorbiaceae;17.8300;-9999;12.0000;20.0000;0.3818;11.7993;12.0794;0.0810;0.1037;0.0405;0.0518;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4005;Neoboutonia;Macrocalyx;Euphorbiaceae;19.7500;-9999;9.4000;20.2500;0.3300;12.5677;12.1760;0.0912;0.0928;0.0456;0.0464;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4012;Neoboutonia;Macrocalyx;Euphorbiaceae;21.0200;-9999;7.5000;22.2900;0.3300;13.0441;12.9311;0.1068;0.1187;0.0534;0.0594;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4019;Croton;Macrostachyus;Euphorbiaceae;18.4700;-9999;14.0000;18.4700;0.4793;12.0622;11.4680;0.1106;0.1053;0.0553;0.0527;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4006;Dombeya;Goetzenii;Malvaceae;19.1100;-9999;13.2000;20.5400;0.5000;12.3183;12.2868;0.1258;0.1444;0.0629;0.0722;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4004;Alangium;Chinense;Alangiaceae;26.1100;-9999;13.9000;28.8000;0.4017;14.7391;15.0093;0.2226;0.2743;0.1113;0.1372;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4002;Neoboutonia;Macrocalyx;Euphorbiaceae;33.1200;-9999;8.8000;33.2800;0.3300;16.6340;16.2050;0.3288;0.3236;0.1644;0.1618;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4017;Allophylus;Kivuensis;Sapindaceae;30.2500;-9999;7.9000;30.7300;0.5178;15.9102;15.5448;0.4095;0.4128;0.2047;0.2064;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;1;4001;Neoboutonia;Macrocalyx;Euphorbiaceae;42.6800;-9999;8.6000;44.8700;0.3300;18.6415;18.6658;0.6029;0.6656;0.3015;0.3328;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4033;Neoboutonia;Macrocalyx;Euphorbiaceae;9.8700;-9999;8.0000;10.1900;0.3300;7.7973;7.3878;0.0148;0.0149;0.0074;0.0075;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4025;Neoboutonia;Macrocalyx;Euphorbiaceae;10.1900;-9999;9.7000;10.7600;0.3300;7.9907;7.7203;0.0161;0.0173;0.0081;0.0087;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4031;Neoboutonia;Macrocalyx;Euphorbiaceae;10.5100;-9999;7.8000;11.0800;0.3300;8.1808;7.9030;0.0175;0.0188;0.0088;0.0094;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4028;Macaranga;Neomildbraedia;Euphorbiaceae;10.1900;-9999;7.5000;10.1900;0.3818;7.9907;7.3878;0.0186;0.0172;0.0093;0.0086;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4037;Neoboutonia;Macrocalyx;Euphorbiaceae;10.8300;-9999;9.0000;11.1100;0.3300;8.3676;7.9200;0.0190;0.0189;0.0095;0.0095;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4034;Neoboutonia;Macrocalyx;Euphorbiaceae;11.1500;-9999;7.1000;11.7800;0.3300;8.5514;8.2931;0.0205;0.0222;0.0103;0.0111;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4036;Albizia;Adianthifolia;Fabaceae;11.4600;-9999;10.3000;12.3900;0.5075;8.7265;8.6227;0.0336;0.0387;0.0168;0.0193;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4022;Allophylus;Kivuensis;Sapindaceae;11.4600;-9999;6.2000;12.3900;0.5178;8.7265;8.6227;0.0343;0.0394;0.0171;0.0197;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4030;Neoboutonia;Macrocalyx;Euphorbiaceae;13.6900;-9999;8.3000;14.4900;0.3300;9.9083;9.6901;0.0354;0.0386;0.0177;0.0193;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4032;Neoboutonia;Macrocalyx;Euphorbiaceae;17.5200;-9999;10.6000;18.8500;0.3300;11.6694;11.6232;0.0671;0.0771;0.0336;0.0386;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4035;Neoboutonia;Macrocalyx;Euphorbiaceae;17.8300;-9999;8.6000;18.8200;0.3300;11.7993;11.6111;0.0702;0.0768;0.0351;0.0384;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4039;Neoboutonia;Macrocalyx;Euphorbiaceae;18.1500;-9999;16.0000;18.5000;0.3300;11.9317;11.4803;0.0735;0.0735;0.0367;0.0367;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4029;Neoboutonia;Macrocalyx;Euphorbiaceae;23.8900;-9999;14.2000;24.3000;0.3300;14.0386;13.6227;0.1473;0.1479;0.0736;0.0739;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4021;Bersama;Abyssinica;Melianthaceae;18.7900;-9999;9.2000;18.9800;0.6175;12.1911;11.6758;0.1480;0.1447;0.0740;0.0724;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4026;Allophylus;Kivuensis;Sapindaceae;25.1600;-9999;13.0000;25.1600;0.5178;14.4461;13.9041;0.2601;0.2506;0.1301;0.1253;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4027;Allophylus;Kivuensis;Sapindaceae;26.1100;-9999;12.4000;26.1100;0.5178;14.7391;14.2056;0.2851;0.2751;0.1426;0.1375;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4038;Neoboutonia;Macrocalyx;Euphorbiaceae;34.0800;-9999;21.6000;34.3900;0.3300;16.8620;16.4769;0.3524;0.3506;0.1762;0.1753;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4023;Alangium;Chinense;Alangiaceae;32.1700;-9999;17.4000;32.1700;0.4017;16.4016;15.9238;0.3713;0.3607;0.1856;0.1804;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;2;4024;Alangium;Chinense;Alangiaceae;48.4100;-9999;20.5000;48.4100;0.4017;19.6137;19.2779;0.9816;0.9652;0.4908;0.4826;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4058;Polyscias;Fulva;Araliaceae;10.1900;-9999;16.0000;11.2700;0.2370;7.9907;8.0102;0.0117;0.0142;0.0058;0.0071;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4045;Neoboutonia;Macrocalyx;Euphorbiaceae;9.8700;-9999;9.2000;10.4800;0.3300;7.7973;7.5581;0.0148;0.0161;0.0074;0.0081;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4057;Neoboutonia;Macrocalyx;Euphorbiaceae;9.8700;-9999;6.9000;10.6700;0.3300;7.7973;7.6684;0.0148;0.0169;0.0074;0.0085;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4044;Alangium;Chinense;Alangiaceae;9.8700;-9999;11.5000;11.7800;0.4017;7.7973;8.2931;0.0179;0.0269;0.0090;0.0134;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4055;Neoboutonia;Macrocalyx;Euphorbiaceae;11.7800;-9999;7.2000;12.7700;0.3300;8.9043;8.8234;0.0238;0.0276;0.0119;0.0138;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4059;Macaranga;Spinosa;Euphorbiaceae;13.3800;-9999;9.0000;15.1300;0.3818;9.7517;9.9963;0.0384;0.0500;0.0192;0.0250;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4048;Neoboutonia;Macrocalyx;Euphorbiaceae;14.9700;-9999;8.3000;14.9700;0.3300;10.5313;9.9206;0.0447;0.0421;0.0223;0.0211;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4047;Neoboutonia;Macrocalyx;Euphorbiaceae;17.2000;-9999;9.6000;17.5200;0.3300;11.5334;11.0695;0.0640;0.0638;0.0320;0.0319;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4056;Neoboutonia;Macrocalyx;Euphorbiaceae;17.2000;-9999;10.3000;18.8500;0.3300;11.5334;11.6232;0.0640;0.0771;0.0320;0.0386;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4041;Neoboutonia;Macrocalyx;Euphorbiaceae;21.0200;-9999;11.5000;21.7800;0.3300;13.0441;12.7476;0.1068;0.1119;0.0534;0.0560;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4046;Neoboutonia;Macrocalyx;Euphorbiaceae;23.5700;-9999;13.2000;24.1100;0.3300;13.9330;13.5594;0.1424;0.1449;0.0712;0.0725;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4053;Trichilia;Volkensii;Meliaceae;20.7000;-9999;7.9000;20.7000;0.6441;12.9263;12.3475;0.1973;0.1887;0.0987;0.0943;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4052;Trichilia;Volkensii;Meliaceae;26.7500;-9999;9.3000;26.7800;0.6441;14.9310;14.4124;0.3746;0.3627;0.1873;0.1814;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4054;Alangium;Chinense;Alangiaceae;34.7100;-9999;15.2000;34.7100;0.4017;17.0080;16.5537;0.4462;0.4345;0.2231;0.2173;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4040;Alangium;Chinense;Alangiaceae;41.7200;-9999;18.6000;41.7200;0.4017;18.4637;18.0721;0.6922;0.6779;0.3461;0.3390;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4051;Trichilia;Volkensii;Meliaceae;36.3100;-9999;12.5000;38.1200;0.6441;17.3668;17.3294;0.7883;0.8650;0.3941;0.4325;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4042;Neoboutonia;Macrocalyx;Euphorbiaceae;49.0400;-9999;20.9000;49.0400;0.3300;19.7121;19.3813;0.8350;0.8213;0.4175;0.4107;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4043;Alangium;Chinense;Alangiaceae;54.7800;-9999;24.3000;54.7800;0.4017;20.5405;20.2533;1.3071;1.2893;0.6536;0.6447;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4049;Trichilia;Volkensii;Meliaceae;46.8200;-9999;14.2000;49.3600;0.6441;19.3584;19.4331;1.4395;1.6019;0.7198;0.8010;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;3;4050;Trichilia;Volkensii;Meliaceae;47.7700;-9999;16.0000;47.7700;0.6441;19.5122;19.1712;1.5087;1.4830;0.7544;0.7415;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4062;Neoboutonia;Macrocalyx;Euphorbiaceae;11.1500;-9999;7.6000;13.6900;0.3300;8.5514;9.2952;0.0205;0.0332;0.0103;0.0166;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4071;Macaranga;Neomildbraedia;Euphorbiaceae;11.4600;-9999;7.2000;13.0300;0.3818;8.7265;8.9587;0.0254;0.0335;0.0127;0.0168;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4061;Macaranga;Neomildbraedia;Euphorbiaceae;12.1000;-9999;8.2000;13.7300;0.3818;9.0792;9.3153;0.0294;0.0386;0.0147;0.0193;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4068;Macaranga;Spinosa;Euphorbiaceae;13.3800;-9999;8.3000;13.5400;0.3818;9.7517;9.2196;0.0384;0.0372;0.0192;0.0186;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4070;Neoboutonia;Macrocalyx;Euphorbiaceae;14.3300;-9999;9.0000;14.9000;0.3300;10.2245;9.8872;0.0399;0.0416;0.0199;0.0208;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4078;Galiniera;Saxifraga;Rubiaceae;13.6900;-9999;8.4000;13.6900;0.4176;9.9083;9.2952;0.0445;0.0418;0.0222;0.0209;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4076;Allophylus;Kivuensis;Sapindaceae;13.0600;-9999;8.3000;13.1500;0.5178;9.5875;9.0207;0.0485;0.0463;0.0242;0.0231;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4072;Allophylus;Kivuensis;Sapindaceae;13.0600;-9999;8.9000;14.6500;0.5178;9.5875;9.7675;0.0485;0.0618;0.0242;0.0309;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4073;Allophylus;Kivuensis;Sapindaceae;14.0100;-9999;7.0000;15.6700;0.5178;10.0676;10.2482;0.0583;0.0738;0.0292;0.0369;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4065;Dombeya;Goetzenii;Malvaceae;16.5600;-9999;7.6000;16.5600;0.5000;11.2559;10.6511;0.0871;0.0825;0.0435;0.0413;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4075;Allophylus;Kivuensis;Sapindaceae;16.5600;-9999;10.8000;18.4100;0.5178;11.2559;11.4433;0.0901;0.1126;0.0451;0.0563;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4074;Allophylus;Kivuensis;Sapindaceae;18.4700;-9999;8.1000;18.4700;0.5178;12.0622;11.4680;0.1193;0.1136;0.0597;0.0568;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4067;Dombeya;Goetzenii;Malvaceae;24.8400;-9999;14.5000;24.8400;0.5000;14.3452;13.8004;0.2435;0.2345;0.1217;0.1172;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4066;Dombeya;Goetzenii;Malvaceae;28.3400;-9999;13.5000;29.3000;0.5000;15.3901;15.1512;0.3373;0.3545;0.1687;0.1773;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4069;Neoboutonia;Macrocalyx;Euphorbiaceae;34.3900;-9999;16.2000;34.7100;0.3300;16.9342;16.5537;0.3601;0.3587;0.1801;0.1793;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4064;Dombeya;Goetzenii;Malvaceae;29.6200;-9999;12.3000;29.6200;0.5000;15.7422;15.2408;0.3759;0.3642;0.1880;0.1821;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4079;Alangium;Chinense;Alangiaceae;38.2200;-9999;13.1000;38.3800;0.4017;17.7735;17.3855;0.5621;0.5547;0.2811;0.2773;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4063;Dombeya;Goetzenii;Malvaceae;35.3500;-9999;17.6000;35.3500;0.5000;17.1536;16.7051;0.5773;0.5626;0.2886;0.2813;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4060;Dombeya;Goetzenii;Malvaceae;45.5400;-9999;16.0000;45.5400;0.5000;19.1451;18.7859;1.0536;1.0343;0.5268;0.5172;Kahuzi;07.08.2019;15.05.2020;1;
KBPL13;4;4077;Maesa;Lanceolata;Maesaceae;46.5000;-9999;17.1000;46.5000;0.6760;19.3057;18.9544;1.4850;1.4587;0.7425;0.7293;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4096;Neoboutonia;Macrocalyx;Euphorbiaceae;9.5500;-9999;7.0000;10.4800;0.3300;7.6004;7.5581;0.0135;0.0161;0.0068;0.0081;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4094;Alangium;Chinense;Alangiaceae;9.8700;-9999;7.6000;10.1900;0.4017;7.7973;7.3878;0.0179;0.0181;0.0090;0.0090;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4098;Neoboutonia;Macrocalyx;Euphorbiaceae;10.8300;-9999;7.2000;12.4200;0.3300;8.3676;8.6387;0.0190;0.0256;0.0095;0.0128;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4086;Allophylus;Kivuensis;Sapindaceae;10.0000;-9999;8.0000;13.6600;0.5178;7.8762;9.2802;0.0238;0.0513;0.0119;0.0256;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4100;Macaranga;Spinosa;Euphorbiaceae;11.7800;-9999;7.3000;13.5400;0.3818;8.9043;9.2196;0.0274;0.0372;0.0137;0.0186;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4095;Albizia;Adianthifolia;Fabaceae;11.4600;-9999;8.0000;11.5300;0.5075;8.7265;8.1552;0.0336;0.0318;0.0168;0.0159;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4091;Dombeya;Goetzenii;Malvaceae;12.1000;-9999;7.9000;13.0600;0.5000;9.0792;8.9742;0.0383;0.0439;0.0191;0.0220;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4082;Dombeya;Goetzenii;Malvaceae;15.2900;-9999;8.7000;16.3700;0.5000;10.6813;10.5664;0.0708;0.0801;0.0354;0.0400;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4099;Trichilia;Volkensii;Meliaceae;14.3300;-9999;8.1000;15.2200;0.6441;10.2245;10.0387;0.0766;0.0846;0.0383;0.0423;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4089;Alangium;Chinense;Alangiaceae;17.8300;-9999;8.4000;18.7900;0.4017;11.7993;11.5989;0.0851;0.0927;0.0425;0.0463;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4081;Dombeya;Goetzenii;Malvaceae;20.3800;-9999;9.2000;20.6700;0.5000;12.8070;12.3361;0.1481;0.1468;0.0741;0.0734;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4087;Allophylus;Kivuensis;Sapindaceae;21.0200;-9999;8.4000;21.0200;0.5178;13.0441;12.4677;0.1658;0.1586;0.0829;0.0793;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4088;Maesa;Lanceolata;Maesaceae;21.0200;-9999;11.0000;21.6600;0.6760;13.0441;12.7039;0.2150;0.2222;0.1075;0.1111;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4092;Macaranga;Neomildbraedia;Euphorbiaceae;28.3400;-9999;14.3000;29.4600;0.3818;15.3901;15.1961;0.2592;0.2762;0.1296;0.1381;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4085;Dombeya;Goetzenii;Malvaceae;25.4800;-9999;12.3000;26.5600;0.5000;14.5459;14.3450;0.2594;0.2775;0.1297;0.1387;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4093;Albizia;Adianthifolia;Fabaceae;29.3000;-9999;16.2000;29.3000;0.5075;15.6556;15.1512;0.3714;0.3597;0.1857;0.1799;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4083;Dombeya;Goetzenii;Malvaceae;34.7100;-9999;14.5000;35.8000;0.5000;17.0080;16.8099;0.5525;0.5802;0.2762;0.2901;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4097;Neoboutonia;Macrocalyx;Euphorbiaceae;46.5000;-9999;15.4000;47.4200;0.3300;19.3057;19.1122;0.7375;0.7588;0.3688;0.3794;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4090;Neoboutonia;Macrocalyx;Euphorbiaceae;47.4500;-9999;13.5000;48.1000;0.3300;19.4608;19.2264;0.7732;0.7847;0.3866;0.3924;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;1;4084;Dombeya;Goetzenii;Malvaceae;55.1000;-9999;19.0000;56.0500;0.5000;20.5833;20.4307;1.6403;1.6837;0.8202;0.8419;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4105;Polyscias;Fulva;Araliaceae;11.1500;-9999;8.0000;13.6600;0.2370;8.5514;9.2802;0.0148;0.0239;0.0074;0.0120;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4121;Neoboutonia;Macrocalyx;Euphorbiaceae;10.1900;-9999;7.0000;10.4500;0.3300;7.9907;7.5406;0.0161;0.0160;0.0081;0.0080;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4114;Neoboutonia;Macrocalyx;Euphorbiaceae;10.1900;-9999;8.2000;12.4200;0.3300;7.9907;8.6387;0.0161;0.0256;0.0081;0.0128;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4106;Macaranga;Spinosa;Euphorbiaceae;9.8700;-9999;7.2000;11.4600;0.3818;7.7973;8.1164;0.0170;0.0237;0.0085;0.0119;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4118;Neoboutonia;Macrocalyx;Euphorbiaceae;11.1500;-9999;6.0000;11.7800;0.3300;8.5514;8.2931;0.0205;0.0222;0.0103;0.0111;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4108;Neoboutonia;Macrocalyx;Euphorbiaceae;11.4600;-9999;7.0000;12.1000;0.3300;8.7265;8.4672;0.0221;0.0238;0.0110;0.0119;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4112;Polyscias;Fulva;Araliaceae;13.3800;-9999;8.4000;14.4900;0.2370;9.7517;9.6901;0.0241;0.0280;0.0120;0.0140;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4101;Macaranga;Spinosa;Euphorbiaceae;12.1000;-9999;8.5000;13.0300;0.3818;9.0792;8.9587;0.0294;0.0335;0.0147;0.0168;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4113;Alangium;Chinense;Alangiaceae;12.7400;-9999;7.6000;13.6900;0.4017;9.4208;9.2952;0.0354;0.0402;0.0177;0.0201;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4107;Polyscias;Fulva;Araliaceae;15.9200;-9999;7.9000;16.8800;0.2370;10.9704;10.7924;0.0380;0.0419;0.0190;0.0209;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4120;Trichilia;Volkensii;Meliaceae;11.1500;-9999;5.1000;11.1500;0.6441;8.5514;7.9426;0.0394;0.0367;0.0197;0.0183;Kahuzi;07.08.2019;15.05.2020;1;
